rop_start,gnb_id,cell_id,profile,RRC_ConnEstabAtt,RRC_ConnEstabSucc,PDU_SesEstabAtt,PDU_SesEstabSucc,MM_HoExeAtt,MM_HoExeSucc,DRB_RelActNbr,DRB_RelActAbnormal,RRU_PrbTotDlUsedPct,DRB_UEThpDl_Mbps,DRB_UEThpUl_Mbps,RRC_ConnMean,Cell_UnavailSecs
2026-07-07T12:00:00,gNB-002,NRCell-006,degraded,287,271,261,253,79,73,253,3,84.2,143.0,15.3,67.5,0
2026-07-07T12:15:00,gNB-001,NRCell-001,urban,481,478,467,464,164,137,464,3,83.1,135.0,19.0,79.9,0
2026-07-07T12:15:00,gNB-001,NRCell-002,suburban,7,7,6,6,2,2,6,0,14.1,64.0,7.7,1.5,0
2026-07-07T12:15:00,gNB-001,NRCell-003,rural,81,80,79,79,26,26,79,0,82.1,128.2,17.8,21.6,0
2026-07-07T12:15:00,gNB-002,NRCell-004,urban,464,458,441,439,205,192,439,5,71.9,103.4,14.8,112.7,0
2026-07-07T12:15:00,gNB-002,NRCell-005,rural,67,67,65,65,18,18,65,1,80.9,150.8,22.8,14.7,0
2026-07-07T12:15:00,gNB-002,NRCell-006,degraded,294,282,272,268,113,105,268,5,84.1,118.9,19.1,69.1,0
2026-07-07T12:30:00,gNB-001,NRCell-001,urban,433,428,408,403,118,105,403,4,77.4,143.6,16.1,84.1,0
2026-07-07T12:30:00,gNB-001,NRCell-002,suburban,7,7,6,6,2,2,6,0,13.8,67.0,10.5,1.8,0
2026-07-07T12:30:00,gNB-001,NRCell-003,rural,86,84,83,82,28,28,82,1,80.3,137.4,19.9,15.5,0
2026-07-07T12:30:00,gNB-002,NRCell-004,urban,566,566,553,550,215,207,550,9,84.7,85.1,15.3,92.6,0
2026-07-07T12:30:00,gNB-002,NRCell-005,rural,63,63,62,62,22,22,62,0,92.2,116.2,19.7,11.9,0
2026-07-07T12:30:00,gNB-002,NRCell-006,degraded,299,286,285,279,93,86,279,4,87.3,132.5,19.8,71.7,0
2026-07-07T12:45:00,gNB-001,NRCell-001,urban,421,418,405,402,131,121,402,3,84.1,120.7,14.0,93.9,0
2026-07-07T12:45:00,gNB-001,NRCell-002,suburban,7,7,6,6,2,2,6,0,14.3,59.5,7.7,1.8,0
2026-07-07T12:45:00,gNB-001,NRCell-003,rural,90,90,86,86,24,24,86,0,92.5,111.8,11.5,19.3,0
2026-07-07T12:45:00,gNB-002,NRCell-004,urban,529,526,506,504,221,205,504,10,71.6,118.1,16.1,141.1,0
2026-07-07T12:45:00,gNB-002,NRCell-005,rural,78,76,73,72,30,29,72,0,86.1,125.6,15.6,10.7,0
2026-07-07T12:45:00,gNB-002,NRCell-006,degraded,254,250,248,243,82,78,243,5,86.3,113.4,13.5,63.6,0
2026-07-07T13:00:00,gNB-001,NRCell-001,urban,373,373,361,359,95,80,359,4,86.7,115.5,19.7,103.9,0
2026-07-07T13:00:00,gNB-001,NRCell-002,suburban,249,247,239,239,109,108,239,2,89.0,129.9,18.8,53.5,0
2026-07-07T13:00:00,gNB-001,NRCell-003,rural,103,103,101,101,34,32,101,0,91.3,118.2,13.2,16.8,0
2026-07-07T13:00:00,gNB-002,NRCell-004,urban,575,572,543,539,249,234,539,7,88.4,78.5,13.9,123.4,0
2026-07-07T13:00:00,gNB-002,NRCell-005,rural,66,66,65,64,24,24,64,1,92.1,117.8,19.6,15.6,0
2026-07-07T13:00:00,gNB-002,NRCell-006,degraded,268,252,241,235,95,91,235,6,69.7,164.3,28.9,75.5,0
2026-07-07T13:15:00,gNB-001,NRCell-001,urban,414,412,403,401,163,147,401,2,84.7,120.7,19.3,76.7,0
2026-07-07T13:15:00,gNB-001,NRCell-002,suburban,225,224,214,214,70,68,214,1,78.3,135.6,15.9,57.6,0
2026-07-07T13:15:00,gNB-001,NRCell-003,rural,103,101,97,97,41,40,97,1,79.5,139.0,21.4,21.0,0
2026-07-07T13:15:00,gNB-002,NRCell-004,urban,478,477,463,460,148,147,460,0,71.0,176.7,30.2,115.9,0
2026-07-07T13:15:00,gNB-002,NRCell-005,rural,69,68,65,64,25,23,64,0,90.3,117.2,21.0,10.0,0
2026-07-07T13:15:00,gNB-002,NRCell-006,degraded,270,265,254,245,66,63,245,4,81.0,126.3,12.7,62.5,0
2026-07-07T13:30:00,gNB-001,NRCell-001,urban,482,479,466,462,174,157,462,6,70.1,154.5,20.0,69.1,0
2026-07-07T13:30:00,gNB-001,NRCell-002,suburban,269,267,258,256,71,68,256,0,80.7,150.3,18.8,60.2,0
2026-07-07T13:30:00,gNB-001,NRCell-003,rural,66,64,61,61,18,18,61,0,89.2,125.8,17.2,16.6,0
2026-07-07T13:30:00,gNB-002,NRCell-004,urban,521,518,501,498,171,166,498,4,83.6,130.2,18.0,94.3,0
2026-07-07T13:30:00,gNB-002,NRCell-005,rural,68,68,67,67,30,29,67,0,82.2,130.3,21.3,13.2,0
2026-07-07T13:30:00,gNB-002,NRCell-006,degraded,298,285,272,266,124,110,266,3,72.0,149.4,26.1,58.1,0
2026-07-07T13:45:00,gNB-001,NRCell-001,urban,332,329,328,324,94,85,324,4,70.8,169.3,28.1,82.1,0
2026-07-07T13:45:00,gNB-001,NRCell-002,suburban,209,205,201,200,65,63,200,0,77.9,149.9,20.7,46.7,0
2026-07-07T13:45:00,gNB-001,NRCell-003,rural,75,74,71,71,27,25,71,2,77.2,152.6,18.3,11.8,0
2026-07-07T13:45:00,gNB-002,NRCell-004,urban,458,452,446,444,193,190,444,2,65.4,165.7,25.7,73.9,0
2026-07-07T13:45:00,gNB-002,NRCell-005,rural,56,56,53,52,19,16,52,0,86.9,122.0,13.2,12.6,0
2026-07-07T13:45:00,gNB-002,NRCell-006,degraded,244,232,225,218,100,92,218,4,70.6,180.6,25.7,44.6,0
2026-07-07T14:00:00,gNB-001,NRCell-001,urban,370,365,354,354,119,119,354,3,64.7,185.3,26.5,70.1,0
2026-07-07T14:00:00,gNB-001,NRCell-002,suburban,246,244,235,234,86,79,234,3,80.5,140.9,15.3,50.2,0
2026-07-07T14:00:00,gNB-001,NRCell-003,rural,78,75,72,71,31,30,71,0,77.9,148.8,19.2,14.4,0
2026-07-07T14:00:00,gNB-002,NRCell-004,urban,435,430,413,410,131,129,410,5,74.0,153.2,25.2,92.6,0
2026-07-07T14:00:00,gNB-002,NRCell-005,rural,58,58,55,55,21,21,55,0,72.3,156.5,25.4,13.3,0
2026-07-07T14:00:00,gNB-002,NRCell-006,degraded,276,263,255,247,110,102,247,3,69.0,168.9,19.0,57.1,0
2026-07-07T14:15:00,gNB-001,NRCell-001,urban,360,358,352,351,103,101,351,1,67.5,177.0,26.0,93.5,0
2026-07-07T14:15:00,gNB-001,NRCell-002,suburban,228,227,226,224,64,61,224,1,73.7,162.5,22.7,37.4,0
2026-07-07T14:15:00,gNB-001,NRCell-003,rural,87,87,85,85,30,28,85,1,74.9,151.6,20.1,20.5,0
2026-07-07T14:15:00,gNB-002,NRCell-004,urban,486,482,481,478,171,167,478,2,73.9,151.7,18.3,97.3,0
2026-07-07T14:15:00,gNB-002,NRCell-005,rural,52,52,51,51,21,21,51,0,72.1,164.1,17.3,8.7,0
2026-07-07T14:15:00,gNB-002,NRCell-006,degraded,228,218,217,212,91,82,212,4,67.4,189.0,31.0,58.1,0
2026-07-07T14:30:00,gNB-001,NRCell-001,urban,317,317,314,309,132,131,309,0,74.7,149.1,19.4,66.4,0
2026-07-07T14:30:00,gNB-001,NRCell-002,suburban,212,211,203,201,68,68,201,2,72.8,175.0,25.2,44.5,0
2026-07-07T14:30:00,gNB-001,NRCell-003,rural,76,75,72,72,30,30,72,0,64.3,177.3,21.3,15.7,0
2026-07-07T14:30:00,gNB-002,NRCell-004,urban,447,442,420,413,113,111,413,3,63.4,171.5,19.7,71.9,0
2026-07-07T14:30:00,gNB-002,NRCell-005,rural,56,54,53,52,14,14,52,0,71.7,153.2,21.9,10.0,0
2026-07-07T14:30:00,gNB-002,NRCell-006,degraded,256,247,235,224,67,60,224,4,65.1,171.8,24.2,40.3,0
2026-07-07T14:45:00,gNB-001,NRCell-001,urban,377,376,361,360,139,138,360,4,70.2,155.6,23.8,81.2,0
2026-07-07T14:45:00,gNB-001,NRCell-002,suburban,190,190,186,186,50,48,186,0,73.6,169.7,19.8,52.4,0
2026-07-07T14:45:00,gNB-001,NRCell-003,rural,71,70,68,68,20,20,68,1,77.5,148.5,20.8,12.0,0
2026-07-07T14:45:00,gNB-002,NRCell-004,urban,481,475,456,454,135,131,454,2,69.5,182.4,19.6,96.5,0
2026-07-07T14:45:00,gNB-002,NRCell-005,rural,54,53,51,51,15,15,51,0,79.0,133.3,16.1,12.2,0
2026-07-07T14:45:00,gNB-002,NRCell-006,degraded,225,219,210,197,60,58,197,2,60.7,190.6,21.1,53.8,0
2026-07-07T15:00:00,gNB-001,NRCell-001,urban,358,357,341,336,121,118,336,2,62.5,194.9,22.8,81.9,0
2026-07-07T15:00:00,gNB-001,NRCell-002,suburban,193,192,189,188,66,66,188,0,65.8,193.7,34.7,32.4,0
2026-07-07T15:00:00,gNB-001,NRCell-003,rural,68,68,66,65,24,19,65,1,74.5,154.6,26.8,14.6,0
2026-07-07T15:00:00,gNB-002,NRCell-004,urban,409,406,401,399,101,100,399,2,71.2,154.4,21.2,87.4,0
2026-07-07T15:00:00,gNB-002,NRCell-005,rural,50,49,48,48,13,12,48,1,76.7,139.5,22.9,8.3,0
2026-07-07T15:00:00,gNB-002,NRCell-006,degraded,202,194,184,178,68,62,178,2,70.4,166.4,20.1,56.4,0
2026-07-07T15:15:00,gNB-001,NRCell-001,urban,337,335,330,330,148,145,330,2,57.9,212.2,33.0,88.6,0
2026-07-07T15:15:00,gNB-001,NRCell-002,suburban,177,176,167,165,51,50,165,2,56.1,213.7,30.8,37.0,0
2026-07-07T15:15:00,gNB-001,NRCell-003,rural,65,65,63,62,27,27,62,2,62.3,196.9,22.3,13.9,0
2026-07-07T15:15:00,gNB-002,NRCell-004,urban,313,311,304,302,88,87,302,4,61.8,201.8,22.7,76.6,0
2026-07-07T15:15:00,gNB-002,NRCell-005,rural,46,45,43,43,15,14,43,1,68.9,183.5,25.4,11.8,0
2026-07-07T15:15:00,gNB-002,NRCell-006,degraded,264,253,240,234,82,76,234,8,61.6,190.6,25.4,49.0,0
2026-07-07T15:30:00,gNB-001,NRCell-001,urban,360,354,342,340,110,108,340,2,56.2,189.3,25.9,55.2,0
2026-07-07T15:30:00,gNB-001,NRCell-002,suburban,150,148,145,145,55,51,145,2,61.0,174.8,25.2,36.7,0
2026-07-07T15:30:00,gNB-001,NRCell-003,rural,64,63,60,59,28,27,59,0,60.2,199.9,22.8,16.4,0
2026-07-07T15:30:00,gNB-002,NRCell-004,urban,369,367,353,351,98,97,351,1,67.2,181.1,31.2,78.1,0
2026-07-07T15:30:00,gNB-002,NRCell-005,rural,48,47,45,45,17,15,45,0,63.9,182.9,19.1,9.7,0
2026-07-07T15:30:00,gNB-002,NRCell-006,degraded,188,180,172,169,46,41,169,3,57.9,200.8,29.8,33.9,0
2026-07-07T15:45:00,gNB-001,NRCell-001,urban,301,297,288,287,130,129,287,0,52.2,212.9,22.5,68.1,0
2026-07-07T15:45:00,gNB-001,NRCell-002,suburban,157,155,148,147,52,50,147,0,60.9,181.1,19.5,42.0,0
2026-07-07T15:45:00,gNB-001,NRCell-003,rural,67,66,63,63,22,21,63,0,60.8,197.8,25.7,17.0,0
2026-07-07T15:45:00,gNB-002,NRCell-004,urban,315,309,300,298,106,105,298,4,53.5,222.4,34.7,79.6,0
2026-07-07T15:45:00,gNB-002,NRCell-005,rural,54,54,53,53,21,20,53,0,64.7,185.4,29.1,8.8,0
2026-07-07T15:45:00,gNB-002,NRCell-006,degraded,196,185,180,174,60,55,174,6,61.9,195.2,27.0,45.4,0
2026-07-07T16:00:00,gNB-001,NRCell-001,urban,355,351,347,345,153,150,345,3,56.6,206.5,33.0,50.9,0
2026-07-07T16:00:00,gNB-001,NRCell-002,suburban,191,191,190,189,66,65,189,0,66.9,184.6,28.2,44.4,0
2026-07-07T16:00:00,gNB-001,NRCell-003,rural,72,72,69,66,23,22,66,0,57.6,184.1,29.4,12.7,0
2026-07-07T16:00:00,gNB-002,NRCell-004,urban,376,374,369,365,109,107,365,2,61.8,203.8,27.4,68.8,0
2026-07-07T16:00:00,gNB-002,NRCell-005,rural,49,49,48,48,12,11,48,0,58.1,203.4,32.4,9.2,0
2026-07-07T16:00:00,gNB-002,NRCell-006,degraded,195,190,189,186,71,66,186,2,54.0,209.3,29.7,48.2,0
2026-07-07T16:15:00,gNB-001,NRCell-001,urban,308,306,301,296,120,119,296,1,52.9,201.9,26.4,55.5,0
2026-07-07T16:15:00,gNB-001,NRCell-002,suburban,193,193,183,181,85,85,181,1,66.0,186.2,20.1,44.7,0
2026-07-07T16:15:00,gNB-001,NRCell-003,rural,72,72,71,71,23,23,71,0,63.8,182.2,31.9,11.2,0
2026-07-07T16:15:00,gNB-002,NRCell-004,urban,429,426,422,420,133,130,420,2,64.0,172.1,29.4,93.6,0
2026-07-07T16:15:00,gNB-002,NRCell-005,rural,62,62,59,57,25,22,57,0,59.9,177.9,29.8,11.3,0
2026-07-07T16:15:00,gNB-002,NRCell-006,degraded,207,198,191,187,59,54,187,7,64.3,185.5,19.9,34.7,0
2026-07-07T16:30:00,gNB-001,NRCell-001,urban,336,331,325,322,86,83,322,1,59.5,180.5,20.0,53.6,0
2026-07-07T16:30:00,gNB-001,NRCell-002,suburban,176,173,164,163,52,51,163,1,64.1,178.1,30.2,31.9,0
2026-07-07T16:30:00,gNB-001,NRCell-003,rural,66,66,64,63,26,25,63,0,66.3,184.9,29.8,13.8,0
2026-07-07T16:30:00,gNB-002,NRCell-004,urban,304,302,301,298,131,128,298,0,55.4,217.5,28.2,65.9,0
2026-07-07T16:30:00,gNB-002,NRCell-005,rural,49,49,48,48,15,15,48,0,71.0,174.0,24.4,13.4,0
2026-07-07T16:30:00,gNB-002,NRCell-006,degraded,219,212,203,191,57,55,191,5,51.8,196.5,21.1,47.4,0
2026-07-07T16:45:00,gNB-001,NRCell-001,urban,306,306,301,301,79,79,301,2,60.4,201.1,28.5,68.0,0
2026-07-07T16:45:00,gNB-001,NRCell-002,suburban,158,157,153,152,57,56,152,0,69.2,160.4,16.1,29.3,0
2026-07-07T16:45:00,gNB-001,NRCell-003,rural,65,63,62,61,19,18,61,0,67.1,159.2,19.5,12.7,0
2026-07-07T16:45:00,gNB-002,NRCell-004,urban,307,306,296,292,106,103,292,1,54.4,190.4,29.6,61.4,0
2026-07-07T16:45:00,gNB-002,NRCell-005,rural,49,49,47,47,16,16,47,0,61.9,181.6,30.6,11.0,0
2026-07-07T16:45:00,gNB-002,NRCell-006,degraded,215,203,201,190,89,82,190,5,61.2,186.5,30.8,34.7,0
2026-07-07T17:00:00,gNB-001,NRCell-001,urban,334,333,318,315,125,124,315,3,65.2,180.4,25.8,77.2,0
2026-07-07T17:00:00,gNB-001,NRCell-002,suburban,169,167,165,164,45,43,164,1,67.0,187.9,25.7,40.9,0
2026-07-07T17:00:00,gNB-001,NRCell-003,rural,72,70,69,69,30,29,69,2,68.9,155.2,18.8,14.1,0
2026-07-07T17:00:00,gNB-002,NRCell-004,urban,386,384,374,373,143,141,373,3,55.5,196.3,25.0,59.5,0
2026-07-07T17:00:00,gNB-002,NRCell-005,rural,51,51,48,47,21,21,47,0,68.1,161.6,26.0,9.0,0
2026-07-07T17:00:00,gNB-002,NRCell-006,degraded,174,166,160,155,47,45,155,1,55.5,190.2,32.7,49.4,0
2026-07-07T17:15:00,gNB-001,NRCell-001,urban,303,300,298,298,94,94,298,1,69.6,182.0,27.2,68.5,0
2026-07-07T17:15:00,gNB-001,NRCell-002,suburban,174,173,166,166,69,69,166,0,64.3,176.6,20.4,28.2,0
2026-07-07T17:15:00,gNB-001,NRCell-003,rural,65,65,62,62,27,27,62,0,64.8,197.7,32.0,16.7,0
2026-07-07T17:15:00,gNB-002,NRCell-004,urban,396,392,382,377,103,102,377,1,70.4,178.0,28.6,70.5,0
2026-07-07T17:15:00,gNB-002,NRCell-005,rural,52,52,50,50,17,17,50,0,75.8,155.0,15.7,9.9,0
2026-07-07T17:15:00,gNB-002,NRCell-006,degraded,232,223,219,213,58,57,213,3,56.5,183.6,21.2,38.5,0
2026-07-07T17:30:00,gNB-001,NRCell-001,urban,326,322,317,317,84,82,317,1,68.0,188.8,26.9,52.1,0
2026-07-07T17:30:00,gNB-001,NRCell-002,suburban,181,180,177,177,67,67,177,3,62.5,172.3,29.0,42.9,0
2026-07-07T17:30:00,gNB-001,NRCell-003,rural,80,80,79,79,24,23,79,0,75.5,149.8,25.6,14.5,0
2026-07-07T17:30:00,gNB-002,NRCell-004,urban,469,466,443,440,201,197,440,6,61.7,187.7,23.3,76.6,0
2026-07-07T17:30:00,gNB-002,NRCell-005,rural,59,58,57,57,16,16,57,0,75.5,154.2,15.9,8.3,0
2026-07-07T17:30:00,gNB-002,NRCell-006,degraded,246,234,233,228,81,76,228,5,71.4,156.4,26.4,41.7,0
2026-07-07T17:45:00,gNB-001,NRCell-001,urban,342,340,323,322,105,102,322,2,71.4,171.9,24.1,63.9,0
2026-07-07T17:45:00,gNB-001,NRCell-002,suburban,223,220,219,219,58,58,219,0,62.2,196.9,33.3,50.9,0
2026-07-07T17:45:00,gNB-001,NRCell-003,rural,84,83,79,78,31,29,78,0,77.0,149.1,20.0,13.8,0
2026-07-07T17:45:00,gNB-002,NRCell-004,urban,369,367,360,354,148,146,354,3,60.8,206.7,29.0,75.7,0
2026-07-07T17:45:00,gNB-002,NRCell-005,rural,51,51,50,50,15,13,50,0,65.1,196.7,29.6,11.1,0
2026-07-07T17:45:00,gNB-002,NRCell-006,degraded,273,260,258,253,85,82,253,7,61.5,181.4,28.7,63.2,0
2026-07-07T18:00:00,gNB-001,NRCell-001,urban,417,414,409,406,114,110,406,1,79.7,153.5,26.3,91.9,0
2026-07-07T18:00:00,gNB-001,NRCell-002,suburban,228,226,219,215,77,70,215,0,67.0,162.2,28.2,50.1,0
2026-07-07T18:00:00,gNB-001,NRCell-003,rural,87,85,82,81,27,23,81,0,77.1,157.5,23.2,14.9,0
2026-07-07T18:00:00,gNB-002,NRCell-004,urban,452,449,440,436,154,153,436,4,63.7,171.1,28.7,72.5,0
2026-07-07T18:00:00,gNB-002,NRCell-005,rural,59,58,57,57,22,21,57,0,80.9,144.4,17.3,9.2,0
2026-07-07T18:00:00,gNB-002,NRCell-006,degraded,289,278,277,267,84,69,267,5,74.7,144.4,22.7,44.4,0
2026-07-07T18:15:00,gNB-001,NRCell-001,urban,394,392,390,388,164,160,388,3,81.5,150.2,26.0,71.3,0
2026-07-07T18:15:00,gNB-001,NRCell-002,suburban,248,245,239,236,61,59,236,3,70.3,163.0,22.5,39.2,0
2026-07-07T18:15:00,gNB-001,NRCell-003,rural,69,68,65,65,19,19,65,0,72.9,175.8,19.0,16.8,0
2026-07-07T18:15:00,gNB-002,NRCell-004,urban,445,442,436,432,184,181,432,4,77.4,160.3,28.7,103.0,0
2026-07-07T18:15:00,gNB-002,NRCell-005,rural,63,61,59,58,25,24,58,0,71.6,147.8,19.5,10.7,0
2026-07-07T18:15:00,gNB-002,NRCell-006,degraded,246,235,231,228,86,78,228,4,68.4,169.5,20.1,70.5,0
2026-07-07T18:30:00,gNB-001,NRCell-001,urban,510,505,503,498,159,153,498,1,69.5,166.5,26.5,77.4,0
2026-07-07T18:30:00,gNB-001,NRCell-002,suburban,261,258,251,250,110,107,250,4,87.2,111.9,19.1,53.0,0
2026-07-07T18:30:00,gNB-001,NRCell-003,rural,94,93,91,91,41,40,91,1,86.8,136.6,22.6,15.5,0
2026-07-07T18:30:00,gNB-002,NRCell-004,urban,509,503,487,486,209,203,486,4,75.6,144.9,16.0,114.7,0
2026-07-07T18:30:00,gNB-002,NRCell-005,rural,65,62,60,60,23,22,60,0,82.2,144.8,14.7,11.5,0
2026-07-07T18:30:00,gNB-002,NRCell-006,degraded,331,311,297,286,86,81,286,3,80.9,126.6,13.4,47.7,0
2026-07-07T18:45:00,gNB-001,NRCell-001,urban,487,484,461,459,171,169,459,1,85.6,117.5,18.9,91.2,0
2026-07-07T18:45:00,gNB-001,NRCell-002,suburban,258,255,242,239,100,100,239,1,90.6,104.7,13.3,60.5,0
2026-07-07T18:45:00,gNB-001,NRCell-003,rural,91,87,84,83,37,36,83,2,90.0,109.2,16.9,22.3,0
2026-07-07T18:45:00,gNB-002,NRCell-004,urban,450,448,445,442,178,176,442,5,86.9,114.4,13.6,92.3,0
2026-07-07T18:45:00,gNB-002,NRCell-005,rural,64,62,59,58,18,18,58,0,92.7,112.8,16.8,13.1,0
2026-07-07T18:45:00,gNB-002,NRCell-006,degraded,293,275,270,262,121,109,262,4,77.6,156.0,27.0,48.6,0
2026-07-07T19:00:00,gNB-001,NRCell-001,urban,529,524,523,513,211,207,513,3,80.7,134.7,16.3,90.2,0
2026-07-07T19:00:00,gNB-001,NRCell-002,suburban,299,296,292,290,101,97,290,1,95.8,97.1,10.2,65.6,0
2026-07-07T19:00:00,gNB-001,NRCell-003,rural,101,101,100,100,32,32,100,0,79.6,152.4,17.0,20.9,0
2026-07-07T19:00:00,gNB-002,NRCell-004,urban,542,537,526,518,216,210,518,7,85.4,117.1,13.7,136.4,0
2026-07-07T19:00:00,gNB-002,NRCell-005,rural,70,70,66,66,23,22,66,0,89.7,106.4,16.0,15.3,0
2026-07-07T19:00:00,gNB-002,NRCell-006,degraded,335,323,309,300,107,101,300,3,85.8,131.1,16.4,71.6,0
2026-07-07T19:15:00,gNB-001,NRCell-001,urban,447,443,427,423,157,151,423,3,97.1,96.8,10.2,109.4,0
2026-07-07T19:15:00,gNB-001,NRCell-002,suburban,284,281,279,275,107,106,275,3,89.2,125.0,20.7,59.1,0
2026-07-07T19:15:00,gNB-001,NRCell-003,rural,83,82,81,81,26,25,81,0,96.9,101.3,10.1,14.3,0
2026-07-07T19:15:00,gNB-002,NRCell-004,urban,536,530,507,502,197,192,502,4,82.1,128.3,17.8,92.4,0
2026-07-07T19:15:00,gNB-002,NRCell-005,rural,65,64,61,61,21,21,61,1,86.5,121.3,16.8,15.5,0
2026-07-07T19:15:00,gNB-002,NRCell-006,degraded,377,357,356,347,136,129,347,5,87.5,126.8,20.6,84.0,0
2026-07-07T19:30:00,gNB-001,NRCell-001,urban,454,450,449,446,180,180,446,3,85.6,134.3,19.0,87.4,0
2026-07-07T19:30:00,gNB-001,NRCell-002,suburban,311,305,293,292,104,103,292,0,90.4,120.3,19.4,72.3,0
2026-07-07T19:30:00,gNB-001,NRCell-003,rural,85,85,84,83,25,23,83,1,83.5,134.4,21.7,17.3,0
2026-07-07T19:30:00,gNB-002,NRCell-004,urban,565,558,554,547,245,238,547,7,91.1,115.4,20.0,133.8,0
2026-07-07T19:30:00,gNB-002,NRCell-005,rural,69,68,65,65,29,28,65,0,93.3,106.2,15.0,11.8,0
2026-07-07T19:30:00,gNB-002,NRCell-006,degraded,344,330,318,309,139,131,309,9,99.0,85.8,8.7,62.6,0
2026-07-07T19:45:00,gNB-001,NRCell-001,urban,461,459,455,452,126,123,452,3,97.7,94.9,12.3,94.0,0
2026-07-07T19:45:00,gNB-001,NRCell-002,suburban,350,346,333,330,139,135,330,2,84.7,139.2,17.1,73.3,0
2026-07-07T19:45:00,gNB-001,NRCell-003,rural,83,83,79,79,31,27,79,2,80.8,133.8,22.3,15.2,0
2026-07-07T19:45:00,gNB-002,NRCell-004,urban,734,728,716,709,311,306,709,3,79.6,153.1,22.4,119.3,0
2026-07-07T19:45:00,gNB-002,NRCell-005,rural,60,60,57,56,22,22,56,0,82.3,141.1,18.4,18.3,0
2026-07-07T19:45:00,gNB-002,NRCell-006,degraded,367,350,341,333,94,84,333,11,78.8,136.8,23.7,65.3,0
2026-07-07T20:00:00,gNB-001,NRCell-001,urban,538,536,526,522,209,206,522,2,84.0,129.8,15.0,98.3,0
2026-07-07T20:00:00,gNB-001,NRCell-002,suburban,300,296,295,292,89,85,292,2,99.0,94.1,12.6,61.7,0
2026-07-07T20:00:00,gNB-001,NRCell-003,rural,106,105,103,103,30,29,103,1,91.2,112.6,11.3,17.0,0
2026-07-07T20:00:00,gNB-002,NRCell-004,urban,610,606,578,574,255,249,574,4,96.8,92.7,14.9,97.4,0
2026-07-07T20:00:00,gNB-002,NRCell-005,rural,80,79,77,76,24,24,76,2,99.0,91.5,12.8,17.3,0
2026-07-07T20:00:00,gNB-002,NRCell-006,degraded,349,336,332,323,97,93,323,4,80.6,144.0,16.4,73.0,0
2026-07-07T20:15:00,gNB-001,NRCell-001,urban,456,453,440,440,192,189,440,3,98.1,91.5,12.4,87.3,0
2026-07-07T20:15:00,gNB-001,NRCell-002,suburban,270,266,253,252,74,74,252,0,84.5,124.6,18.3,63.4,0
2026-07-07T20:15:00,gNB-001,NRCell-003,rural,99,98,95,95,25,25,95,0,95.3,98.5,16.3,22.1,0
2026-07-07T20:15:00,gNB-002,NRCell-004,urban,559,552,541,538,222,219,538,6,97.5,88.1,12.2,110.6,0
2026-07-07T20:15:00,gNB-002,NRCell-005,rural,70,69,68,68,25,25,68,1,93.1,111.9,15.3,13.2,0
2026-07-07T20:15:00,gNB-002,NRCell-006,degraded,316,303,298,286,96,92,286,7,91.9,107.6,11.1,63.1,0
2026-07-07T20:30:00,gNB-001,NRCell-001,urban,426,426,412,409,134,132,409,2,78.8,139.7,24.2,72.8,0
2026-07-07T20:30:00,gNB-001,NRCell-002,suburban,300,297,291,286,76,75,286,2,78.9,145.0,18.3,58.5,0
2026-07-07T20:30:00,gNB-001,NRCell-003,rural,107,107,106,105,40,39,105,1,78.0,138.4,18.6,17.3,0
2026-07-07T20:30:00,gNB-002,NRCell-004,urban,627,617,595,593,184,177,593,5,93.5,107.5,11.1,142.0,0
2026-07-07T20:30:00,gNB-002,NRCell-005,rural,73,73,70,70,28,28,70,0,81.6,140.0,15.5,17.6,0
2026-07-07T20:30:00,gNB-002,NRCell-006,degraded,291,285,279,270,113,106,270,7,83.8,134.0,13.8,59.0,0
2026-07-07T20:45:00,gNB-001,NRCell-001,urban,356,353,338,337,107,104,337,1,77.5,146.9,22.8,88.4,0
2026-07-07T20:45:00,gNB-001,NRCell-002,suburban,286,284,271,269,79,78,269,1,76.3,148.7,26.5,58.2,0
2026-07-07T20:45:00,gNB-001,NRCell-003,rural,90,90,88,88,37,37,88,2,87.7,117.4,18.1,13.4,0
2026-07-07T20:45:00,gNB-002,NRCell-004,urban,524,519,511,506,188,184,506,9,92.5,109.8,17.3,147.1,0
2026-07-07T20:45:00,gNB-002,NRCell-005,rural,68,67,64,64,26,26,64,0,90.2,109.8,13.3,10.4,0
2026-07-07T20:45:00,gNB-002,NRCell-006,degraded,291,279,271,260,114,100,260,9,86.4,121.4,17.8,50.3,0
2026-07-07T21:00:00,gNB-001,NRCell-001,urban,495,488,484,483,216,212,483,2,88.2,131.3,17.0,104.0,0
2026-07-07T21:00:00,gNB-001,NRCell-002,suburban,278,277,265,264,95,94,264,2,91.4,123.0,13.8,55.3,0
2026-07-07T21:00:00,gNB-001,NRCell-003,rural,91,90,89,88,30,30,88,1,75.8,159.8,22.0,22.7,0
2026-07-07T21:00:00,gNB-002,NRCell-004,urban,567,565,556,550,241,232,550,4,91.3,106.2,15.0,94.6,0
2026-07-07T21:00:00,gNB-002,NRCell-005,rural,66,66,64,61,16,14,61,0,92.6,106.9,13.6,12.0,0
2026-07-07T21:00:00,gNB-002,NRCell-006,degraded,297,283,277,263,95,88,263,5,88.5,129.1,21.4,71.0,0
2026-07-07T21:15:00,gNB-001,NRCell-001,urban,472,466,447,443,185,181,443,2,81.6,136.7,24.6,87.4,0
