timestamp,trace_id,supi,nf,event_type,result,detail
2026-07-06T03:17:36.509,6f15bc315d,imsi-999704204195434,smf,PDU_SESSION,OK,10.45.0.187
2026-07-06T03:20:23.044,845ede1668,imsi-999708278313872,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:20:23.064,845ede1668,imsi-999708278313872,ausf,AUTHENTICATION,OK,
2026-07-06T03:20:23.084,845ede1668,imsi-999708278313872,amf,REGISTRATION,OK,
2026-07-06T03:20:23.165,845ede1668,imsi-999708278313872,smf,PDU_SESSION,OK,10.45.0.114
2026-07-06T03:24:15.728,813d22c215,imsi-999706086739144,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:24:15.743,813d22c215,imsi-999706086739144,ausf,AUTHENTICATION,OK,
2026-07-06T03:24:15.769,813d22c215,imsi-999706086739144,amf,REGISTRATION,OK,
2026-07-06T03:24:15.833,813d22c215,imsi-999706086739144,smf,PDU_SESSION,OK,10.45.0.9
2026-07-06T03:26:32.578,f097fcd3e8,imsi-999707457894692,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:26:32.601,f097fcd3e8,imsi-999707457894692,ausf,AUTHENTICATION,OK,
2026-07-06T03:26:32.638,f097fcd3e8,imsi-999707457894692,amf,REGISTRATION,OK,
2026-07-06T03:26:32.783,f097fcd3e8,imsi-999707457894692,smf,PDU_SESSION,OK,10.45.0.47
2026-07-06T03:27:05.268,f0d0da1719,imsi-999704353707622,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:27:05.285,f0d0da1719,imsi-999704353707622,ausf,AUTHENTICATION,OK,
2026-07-06T03:27:05.323,f0d0da1719,imsi-999704353707622,amf,REGISTRATION,OK,
2026-07-06T03:27:05.472,f0d0da1719,imsi-999704353707622,smf,PDU_SESSION,OK,10.45.0.80
2026-07-06T03:31:15.710,3e3da83ec6,imsi-999707145584065,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:31:15.736,3e3da83ec6,imsi-999707145584065,ausf,AUTHENTICATION,OK,
2026-07-06T03:31:15.761,3e3da83ec6,imsi-999707145584065,amf,REGISTRATION,OK,
2026-07-06T03:31:15.834,3e3da83ec6,imsi-999707145584065,smf,PDU_SESSION,OK,10.45.0.225
2026-07-06T03:39:24.662,01285ec23c,imsi-999708327551510,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:39:24.673,01285ec23c,imsi-999708327551510,ausf,AUTHENTICATION,OK,
2026-07-06T03:39:24.685,01285ec23c,imsi-999708327551510,amf,REGISTRATION,OK,
2026-07-06T03:39:24.845,01285ec23c,imsi-999708327551510,smf,PDU_SESSION,OK,10.45.0.36
2026-07-06T03:39:48.141,95d2e4ff3e,imsi-999707358459750,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:39:48.169,95d2e4ff3e,imsi-999707358459750,ausf,AUTHENTICATION,OK,
2026-07-06T03:39:48.208,95d2e4ff3e,imsi-999707358459750,amf,REGISTRATION,OK,
2026-07-06T03:39:48.356,95d2e4ff3e,imsi-999707358459750,smf,PDU_SESSION,OK,10.45.0.62
2026-07-06T03:41:24.696,9bfde80b1f,imsi-999708324381172,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:41:24.711,9bfde80b1f,imsi-999708324381172,ausf,AUTHENTICATION,OK,
2026-07-06T03:41:24.726,9bfde80b1f,imsi-999708324381172,amf,REGISTRATION,OK,
2026-07-06T03:41:24.784,9bfde80b1f,imsi-999708324381172,smf,PDU_SESSION,OK,10.45.0.86
2026-07-06T03:46:22.118,b406fdf12a,imsi-999704392136256,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:46:22.128,b406fdf12a,imsi-999704392136256,ausf,AUTHENTICATION,OK,
2026-07-06T03:46:22.145,b406fdf12a,imsi-999704392136256,amf,REGISTRATION,OK,
2026-07-06T03:46:22.252,b406fdf12a,imsi-999704392136256,smf,PDU_SESSION,OK,10.45.0.78
2026-07-06T03:48:25.320,ba1562df35,imsi-999704667537295,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:48:25.334,ba1562df35,imsi-999704667537295,ausf,AUTHENTICATION,OK,
2026-07-06T03:48:25.364,ba1562df35,imsi-999704667537295,amf,REGISTRATION,OK,
2026-07-06T03:48:25.539,ba1562df35,imsi-999704667537295,smf,PDU_SESSION,OK,10.45.0.150
2026-07-06T03:59:39.992,659e35b809,imsi-999705174070599,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:59:40.019,659e35b809,imsi-999705174070599,ausf,AUTHENTICATION,OK,
2026-07-06T03:59:40.030,659e35b809,imsi-999705174070599,amf,REGISTRATION,OK,
2026-07-06T03:59:40.189,659e35b809,imsi-999705174070599,smf,PDU_SESSION,OK,10.45.0.190
2026-07-06T03:59:56.178,33f0cb80bc,imsi-999702487260911,amf,REGISTRATION_REQUEST,OK,
2026-07-06T03:59:56.188,33f0cb80bc,imsi-999702487260911,ausf,AUTHENTICATION,OK,
2026-07-06T03:59:56.211,33f0cb80bc,imsi-999702487260911,amf,REGISTRATION,OK,
2026-07-06T03:59:56.298,33f0cb80bc,imsi-999702487260911,smf,PDU_SESSION,OK,10.45.0.11
2026-07-06T04:00:02.775,fa87a6f3b2,imsi-999701023005377,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:00:02.795,fa87a6f3b2,imsi-999701023005377,ausf,AUTHENTICATION,OK,
2026-07-06T04:00:02.833,fa87a6f3b2,imsi-999701023005377,amf,REGISTRATION,OK,
2026-07-06T04:00:02.997,fa87a6f3b2,imsi-999701023005377,smf,PDU_SESSION,OK,10.45.0.153
2026-07-06T04:03:10.352,1b56038510,imsi-999700207802541,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:03:10.368,1b56038510,imsi-999700207802541,ausf,AUTHENTICATION,OK,
2026-07-06T04:03:10.381,1b56038510,imsi-999700207802541,amf,REGISTRATION,OK,
2026-07-06T04:03:10.449,1b56038510,imsi-999700207802541,smf,PDU_SESSION,OK,10.45.0.59
2026-07-06T04:07:26.033,7f16439042,imsi-999701081472472,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:07:26.052,7f16439042,imsi-999701081472472,ausf,AUTHENTICATION,OK,
2026-07-06T04:07:26.066,7f16439042,imsi-999701081472472,amf,REGISTRATION,OK,
2026-07-06T04:07:26.237,7f16439042,imsi-999701081472472,smf,PDU_SESSION,OK,10.45.0.34
2026-07-06T04:09:18.682,6ada97e8fc,imsi-999706988968015,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:09:18.709,6ada97e8fc,imsi-999706988968015,ausf,AUTHENTICATION,OK,
2026-07-06T04:09:18.739,6ada97e8fc,imsi-999706988968015,amf,REGISTRATION,OK,
2026-07-06T04:09:18.933,6ada97e8fc,imsi-999706988968015,smf,PDU_SESSION,OK,10.45.0.206
2026-07-06T04:16:42.498,66d1d75c91,imsi-999705476475441,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:16:42.528,66d1d75c91,imsi-999705476475441,ausf,AUTHENTICATION,OK,
2026-07-06T04:16:42.542,66d1d75c91,imsi-999705476475441,amf,REGISTRATION,OK,
2026-07-06T04:16:42.641,66d1d75c91,imsi-999705476475441,smf,PDU_SESSION,OK,10.45.0.72
2026-07-06T04:19:26.276,44c6b5e864,imsi-999707566829518,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:19:26.292,44c6b5e864,imsi-999707566829518,ausf,AUTHENTICATION,OK,
2026-07-06T04:19:26.315,44c6b5e864,imsi-999707566829518,amf,REGISTRATION,OK,
2026-07-06T04:19:26.391,44c6b5e864,imsi-999707566829518,smf,PDU_SESSION,OK,10.45.0.219
2026-07-06T04:25:23.905,ab38103fd9,imsi-999700228355637,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:25:23.922,ab38103fd9,imsi-999700228355637,ausf,AUTHENTICATION,OK,
2026-07-06T04:25:23.937,ab38103fd9,imsi-999700228355637,amf,REGISTRATION,OK,
2026-07-06T04:25:24.099,ab38103fd9,imsi-999700228355637,smf,PDU_SESSION,OK,10.45.0.203
2026-07-06T04:29:04.941,996ea07fbe,imsi-999700720792632,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:29:04.954,996ea07fbe,imsi-999700720792632,ausf,AUTHENTICATION,OK,
2026-07-06T04:29:04.985,996ea07fbe,imsi-999700720792632,amf,REGISTRATION,OK,
2026-07-06T04:29:05.094,996ea07fbe,imsi-999700720792632,smf,PDU_SESSION,OK,10.45.0.31
2026-07-06T04:33:16.886,10468f5293,imsi-999709089012670,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:33:16.902,10468f5293,imsi-999709089012670,ausf,AUTHENTICATION,OK,
2026-07-06T04:33:16.916,10468f5293,imsi-999709089012670,amf,REGISTRATION,OK,
2026-07-06T04:33:16.992,10468f5293,imsi-999709089012670,smf,PDU_SESSION,OK,10.45.0.143
2026-07-06T04:33:51.122,b658f44586,imsi-999709042110405,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:33:51.148,b658f44586,imsi-999709042110405,ausf,AUTHENTICATION,OK,
2026-07-06T04:33:51.180,b658f44586,imsi-999709042110405,amf,REGISTRATION,OK,
2026-07-06T04:33:51.365,b658f44586,imsi-999709042110405,smf,PDU_SESSION,OK,10.45.0.99
2026-07-06T04:34:37.386,de026e63bd,imsi-999703116974901,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:34:37.413,de026e63bd,imsi-999703116974901,ausf,AUTHENTICATION,OK,
2026-07-06T04:34:37.429,de026e63bd,imsi-999703116974901,amf,REGISTRATION,OK,
2026-07-06T04:34:37.500,de026e63bd,imsi-999703116974901,smf,PDU_SESSION,OK,10.45.0.99
2026-07-06T04:43:25.425,919bb38b5d,imsi-999701546487615,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:43:25.439,919bb38b5d,imsi-999701546487615,ausf,AUTHENTICATION,OK,
2026-07-06T04:43:25.469,919bb38b5d,imsi-999701546487615,amf,REGISTRATION,OK,
2026-07-06T04:43:25.568,919bb38b5d,imsi-999701546487615,smf,PDU_SESSION,OK,10.45.0.141
2026-07-06T04:47:24.903,23444e41c8,imsi-999707101474205,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:47:24.912,23444e41c8,imsi-999707101474205,ausf,AUTHENTICATION,OK,
2026-07-06T04:47:24.942,23444e41c8,imsi-999707101474205,amf,REGISTRATION,OK,
2026-07-06T04:47:25.007,23444e41c8,imsi-999707101474205,smf,PDU_SESSION,OK,10.45.0.33
2026-07-06T04:53:01.391,a9d2de772d,imsi-999708821929659,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:53:01.414,a9d2de772d,imsi-999708821929659,ausf,AUTHENTICATION,OK,
2026-07-06T04:53:01.445,a9d2de772d,imsi-999708821929659,amf,REGISTRATION,OK,
2026-07-06T04:53:01.577,a9d2de772d,imsi-999708821929659,smf,PDU_SESSION,OK,10.45.0.86
2026-07-06T04:54:42.143,87c7d19e96,imsi-999701988767799,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:54:42.151,87c7d19e96,imsi-999701988767799,ausf,AUTHENTICATION,OK,
2026-07-06T04:54:42.177,87c7d19e96,imsi-999701988767799,amf,REGISTRATION,OK,
2026-07-06T04:54:42.311,87c7d19e96,imsi-999701988767799,smf,PDU_SESSION,OK,10.45.0.21
2026-07-06T04:58:50.831,d3520f6a64,imsi-999705906494448,amf,REGISTRATION_REQUEST,OK,
2026-07-06T04:58:50.844,d3520f6a64,imsi-999705906494448,ausf,AUTHENTICATION,OK,
2026-07-06T04:58:50.871,d3520f6a64,imsi-999705906494448,amf,REGISTRATION,OK,
2026-07-06T04:58:50.989,d3520f6a64,imsi-999705906494448,smf,PDU_SESSION,OK,10.45.0.244
2026-07-06T05:00:41.628,fa5827f24f,imsi-999704733156275,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:00:41.636,fa5827f24f,imsi-999704733156275,ausf,AUTHENTICATION,OK,
2026-07-06T05:00:41.654,fa5827f24f,imsi-999704733156275,amf,REGISTRATION,OK,
2026-07-06T05:00:41.801,fa5827f24f,imsi-999704733156275,smf,PDU_SESSION,OK,10.45.0.178
2026-07-06T05:01:00.868,4e85dc959c,imsi-999707545437609,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:01:00.886,4e85dc959c,imsi-999707545437609,ausf,AUTHENTICATION,OK,
2026-07-06T05:01:00.916,4e85dc959c,imsi-999707545437609,amf,REGISTRATION,OK,
2026-07-06T05:01:00.980,4e85dc959c,imsi-999707545437609,smf,PDU_SESSION,OK,10.45.0.232
2026-07-06T05:01:43.610,b2380da8d9,imsi-999708388935719,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:01:43.624,b2380da8d9,imsi-999708388935719,ausf,AUTHENTICATION,OK,
2026-07-06T05:01:43.659,b2380da8d9,imsi-999708388935719,amf,REGISTRATION,OK,
2026-07-06T05:01:43.743,b2380da8d9,imsi-999708388935719,smf,PDU_SESSION,OK,10.45.0.177
2026-07-06T05:03:31.552,29290d0823,imsi-999702776892119,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:03:31.570,29290d0823,imsi-999702776892119,ausf,AUTHENTICATION,OK,
2026-07-06T05:03:31.605,29290d0823,imsi-999702776892119,amf,REGISTRATION,OK,
2026-07-06T05:03:31.706,29290d0823,imsi-999702776892119,smf,PDU_SESSION,OK,10.45.0.97
2026-07-06T05:08:47.685,6e69d721fa,imsi-999700272682966,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:08:47.712,6e69d721fa,imsi-999700272682966,ausf,AUTHENTICATION,OK,
2026-07-06T05:08:47.751,6e69d721fa,imsi-999700272682966,amf,REGISTRATION,OK,
2026-07-06T05:08:47.893,6e69d721fa,imsi-999700272682966,smf,PDU_SESSION,OK,10.45.0.113
2026-07-06T05:19:10.583,55475ca57b,imsi-999707914684747,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:19:10.613,55475ca57b,imsi-999707914684747,ausf,AUTHENTICATION,OK,
2026-07-06T05:19:10.626,55475ca57b,imsi-999707914684747,amf,REGISTRATION,OK,
2026-07-06T05:19:10.784,55475ca57b,imsi-999707914684747,smf,PDU_SESSION,OK,10.45.0.135
2026-07-06T05:19:10.821,2c28a2174d,imsi-999707475369527,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:19:10.848,2c28a2174d,imsi-999707475369527,ausf,AUTHENTICATION,OK,
2026-07-06T05:19:10.866,2c28a2174d,imsi-999707475369527,amf,REGISTRATION,OK,
2026-07-06T05:19:10.917,2c28a2174d,imsi-999707475369527,smf,PDU_SESSION,OK,10.45.0.94
2026-07-06T05:22:51.107,a6fef17eda,imsi-999708771649109,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:22:51.118,a6fef17eda,imsi-999708771649109,ausf,AUTHENTICATION,OK,
2026-07-06T05:22:51.148,a6fef17eda,imsi-999708771649109,amf,REGISTRATION,OK,
2026-07-06T05:22:51.200,a6fef17eda,imsi-999708771649109,smf,PDU_SESSION,OK,10.45.0.130
2026-07-06T05:27:37.105,b6cea0fa16,imsi-999700902461808,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:27:37.124,b6cea0fa16,imsi-999700902461808,ausf,AUTHENTICATION,OK,
2026-07-06T05:27:37.163,b6cea0fa16,imsi-999700902461808,amf,REGISTRATION,OK,
2026-07-06T05:27:37.278,b6cea0fa16,imsi-999700902461808,smf,PDU_SESSION,OK,10.45.0.146
2026-07-06T05:28:20.671,50b913d60e,imsi-999703098927310,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:28:20.691,50b913d60e,imsi-999703098927310,ausf,AUTHENTICATION,OK,
2026-07-06T05:28:20.724,50b913d60e,imsi-999703098927310,amf,REGISTRATION,OK,
2026-07-06T05:28:20.810,50b913d60e,imsi-999703098927310,smf,PDU_SESSION,OK,10.45.0.183
2026-07-06T05:32:10.637,6c0be58dbf,imsi-999708295526387,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:32:10.657,6c0be58dbf,imsi-999708295526387,ausf,AUTHENTICATION,OK,
2026-07-06T05:32:10.692,6c0be58dbf,imsi-999708295526387,amf,REGISTRATION,OK,
2026-07-06T05:32:10.757,6c0be58dbf,imsi-999708295526387,smf,PDU_SESSION,OK,10.45.0.4
2026-07-06T05:34:26.083,29adba0a86,imsi-999704391966115,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:34:26.106,29adba0a86,imsi-999704391966115,ausf,AUTHENTICATION,OK,
2026-07-06T05:34:26.120,29adba0a86,imsi-999704391966115,amf,REGISTRATION,OK,
2026-07-06T05:34:26.294,29adba0a86,imsi-999704391966115,smf,PDU_SESSION,OK,10.45.0.249
2026-07-06T05:39:52.149,617b52d7e7,imsi-999704178837422,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:39:52.179,617b52d7e7,imsi-999704178837422,ausf,AUTHENTICATION,OK,
2026-07-06T05:39:52.195,617b52d7e7,imsi-999704178837422,amf,REGISTRATION,OK,
2026-07-06T05:39:52.295,617b52d7e7,imsi-999704178837422,smf,PDU_SESSION,OK,10.45.0.62
2026-07-06T05:44:09.587,83836ccfad,imsi-999701057401810,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:44:09.613,83836ccfad,imsi-999701057401810,ausf,AUTHENTICATION,OK,
2026-07-06T05:44:09.648,83836ccfad,imsi-999701057401810,amf,REGISTRATION,OK,
2026-07-06T05:44:09.747,83836ccfad,imsi-999701057401810,smf,PDU_SESSION,OK,10.45.0.37
2026-07-06T05:45:43.442,1676803cf1,imsi-999704507419147,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:45:43.465,1676803cf1,imsi-999704507419147,ausf,AUTHENTICATION,OK,
2026-07-06T05:45:43.502,1676803cf1,imsi-999704507419147,amf,REGISTRATION,OK,
2026-07-06T05:45:43.628,1676803cf1,imsi-999704507419147,smf,PDU_SESSION,OK,10.45.0.72
2026-07-06T05:46:56.991,5a5bfa1ae7,imsi-999708017757062,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:46:56.999,5a5bfa1ae7,imsi-999708017757062,ausf,AUTHENTICATION,OK,
2026-07-06T05:46:57.012,5a5bfa1ae7,imsi-999708017757062,amf,REGISTRATION,OK,
2026-07-06T05:46:57.105,5a5bfa1ae7,imsi-999708017757062,smf,PDU_SESSION,OK,10.45.0.155
2026-07-06T05:54:59.933,867d8d5726,imsi-999704156446502,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:54:59.950,867d8d5726,imsi-999704156446502,ausf,AUTHENTICATION,OK,
2026-07-06T05:54:59.988,867d8d5726,imsi-999704156446502,amf,REGISTRATION,OK,
2026-07-06T05:55:00.060,867d8d5726,imsi-999704156446502,smf,PDU_SESSION,OK,10.45.0.81
2026-07-06T05:58:22.858,400b6806a1,imsi-999700477003607,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:58:22.867,400b6806a1,imsi-999700477003607,ausf,AUTHENTICATION,OK,
2026-07-06T05:58:22.902,400b6806a1,imsi-999700477003607,amf,REGISTRATION,OK,
2026-07-06T05:58:22.952,400b6806a1,imsi-999700477003607,smf,PDU_SESSION,OK,10.45.0.88
2026-07-06T05:59:40.213,63fd869423,imsi-999701169828747,amf,REGISTRATION_REQUEST,OK,
2026-07-06T05:59:40.226,63fd869423,imsi-999701169828747,ausf,AUTHENTICATION,OK,
2026-07-06T05:59:40.244,63fd869423,imsi-999701169828747,amf,REGISTRATION,OK,
2026-07-06T05:59:40.444,63fd869423,imsi-999701169828747,smf,PDU_SESSION,OK,10.45.0.56
2026-07-06T06:01:56.157,a414485272,imsi-999703476845799,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:01:56.168,a414485272,imsi-999703476845799,ausf,AUTHENTICATION,OK,
2026-07-06T06:01:56.178,a414485272,imsi-999703476845799,amf,REGISTRATION,OK,
2026-07-06T06:01:56.367,a414485272,imsi-999703476845799,smf,PDU_SESSION,OK,10.45.0.125
2026-07-06T06:01:59.586,75087e66be,imsi-999705133352218,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:01:59.615,75087e66be,imsi-999705133352218,ausf,AUTHENTICATION,OK,
2026-07-06T06:01:59.626,75087e66be,imsi-999705133352218,amf,REGISTRATION,OK,
2026-07-06T06:01:59.703,75087e66be,imsi-999705133352218,smf,PDU_SESSION,OK,10.45.0.148
2026-07-06T06:02:54.834,b310840ae1,imsi-999704581962379,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:02:54.844,b310840ae1,imsi-999704581962379,ausf,AUTHENTICATION,OK,
2026-07-06T06:02:54.861,b310840ae1,imsi-999704581962379,amf,REGISTRATION,OK,
2026-07-06T06:02:55.058,b310840ae1,imsi-999704581962379,smf,PDU_SESSION,OK,10.45.0.141
2026-07-06T06:09:40.610,dc80c5baa8,imsi-999709234374982,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:09:40.639,dc80c5baa8,imsi-999709234374982,ausf,AUTHENTICATION,OK,
2026-07-06T06:09:40.669,dc80c5baa8,imsi-999709234374982,amf,REGISTRATION,OK,
2026-07-06T06:09:40.758,dc80c5baa8,imsi-999709234374982,smf,PDU_SESSION,OK,10.45.0.119
2026-07-06T06:19:43.830,26c1409a6f,imsi-999704900539234,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:19:43.844,26c1409a6f,imsi-999704900539234,ausf,AUTHENTICATION,OK,
2026-07-06T06:19:43.881,26c1409a6f,imsi-999704900539234,amf,REGISTRATION,OK,
2026-07-06T06:19:44.050,26c1409a6f,imsi-999704900539234,smf,PDU_SESSION,OK,10.45.0.54
2026-07-06T06:28:24.181,b34d43ffd9,imsi-999708507501410,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:28:24.208,b34d43ffd9,imsi-999708507501410,ausf,AUTHENTICATION,OK,
2026-07-06T06:28:24.244,b34d43ffd9,imsi-999708507501410,amf,REGISTRATION,OK,
2026-07-06T06:28:24.347,b34d43ffd9,imsi-999708507501410,smf,PDU_SESSION,OK,10.45.0.235
2026-07-06T06:28:35.896,46befd1a97,imsi-999700667023465,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:28:35.915,46befd1a97,imsi-999700667023465,ausf,AUTHENTICATION,OK,
2026-07-06T06:28:35.926,46befd1a97,imsi-999700667023465,amf,REGISTRATION,OK,
2026-07-06T06:28:36.055,46befd1a97,imsi-999700667023465,smf,PDU_SESSION,OK,10.45.0.155
2026-07-06T06:28:45.064,11a6d20502,imsi-999709093183275,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:28:45.074,11a6d20502,imsi-999709093183275,ausf,AUTHENTICATION,OK,
2026-07-06T06:28:45.086,11a6d20502,imsi-999709093183275,amf,REGISTRATION,OK,
2026-07-06T06:28:45.165,11a6d20502,imsi-999709093183275,smf,PDU_SESSION,OK,10.45.0.227
2026-07-06T06:34:03.160,c205ec4c2e,imsi-999709445483273,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:34:03.189,c205ec4c2e,imsi-999709445483273,ausf,AUTHENTICATION,OK,
2026-07-06T06:34:03.202,c205ec4c2e,imsi-999709445483273,amf,REGISTRATION,OK,
2026-07-06T06:34:03.359,c205ec4c2e,imsi-999709445483273,smf,PDU_SESSION,OK,10.45.0.10
2026-07-06T06:37:16.363,f7353610f0,imsi-999709128692602,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:37:16.377,f7353610f0,imsi-999709128692602,ausf,AUTHENTICATION,OK,
2026-07-06T06:37:16.409,f7353610f0,imsi-999709128692602,amf,REGISTRATION,OK,
2026-07-06T06:37:16.539,f7353610f0,imsi-999709128692602,smf,PDU_SESSION,OK,10.45.0.47
2026-07-06T06:38:58.522,24162a0616,imsi-999708038848356,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:38:58.533,24162a0616,imsi-999708038848356,ausf,AUTHENTICATION,OK,
2026-07-06T06:38:58.565,24162a0616,imsi-999708038848356,amf,REGISTRATION,OK,
2026-07-06T06:38:58.757,24162a0616,imsi-999708038848356,smf,PDU_SESSION,OK,10.45.0.222
2026-07-06T06:42:31.252,fcc84c47f0,imsi-999708136023941,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:42:31.272,fcc84c47f0,imsi-999708136023941,ausf,AUTHENTICATION,OK,
2026-07-06T06:42:31.290,fcc84c47f0,imsi-999708136023941,amf,REGISTRATION,OK,
2026-07-06T06:42:31.413,fcc84c47f0,imsi-999708136023941,smf,PDU_SESSION,OK,10.45.0.254
2026-07-06T06:44:10.444,53e25aa2d8,imsi-999704773028540,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:44:10.460,53e25aa2d8,imsi-999704773028540,ausf,AUTHENTICATION,OK,
2026-07-06T06:44:10.492,53e25aa2d8,imsi-999704773028540,amf,REGISTRATION,OK,
2026-07-06T06:44:10.673,53e25aa2d8,imsi-999704773028540,smf,PDU_SESSION,OK,10.45.0.235
2026-07-06T06:46:32.605,4db6e0c68c,imsi-999704046212891,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:46:32.619,4db6e0c68c,imsi-999704046212891,ausf,AUTHENTICATION,OK,
2026-07-06T06:46:32.658,4db6e0c68c,imsi-999704046212891,amf,REGISTRATION,OK,
2026-07-06T06:46:32.796,4db6e0c68c,imsi-999704046212891,smf,PDU_SESSION,OK,10.45.0.27
2026-07-06T06:46:38.867,8209f58974,imsi-999702602614336,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:46:38.897,8209f58974,imsi-999702602614336,ausf,AUTHENTICATION,OK,
2026-07-06T06:46:38.925,8209f58974,imsi-999702602614336,amf,REGISTRATION,OK,
2026-07-06T06:46:38.999,8209f58974,imsi-999702602614336,smf,PDU_SESSION,OK,10.45.0.228
2026-07-06T06:50:48.870,b2bf2dfe07,imsi-999705879155758,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:50:48.890,b2bf2dfe07,imsi-999705879155758,ausf,AUTHENTICATION,OK,
2026-07-06T06:50:48.912,b2bf2dfe07,imsi-999705879155758,amf,REGISTRATION,OK,
2026-07-06T06:50:48.991,b2bf2dfe07,imsi-999705879155758,smf,PDU_SESSION,FAIL,
2026-07-06T06:58:05.041,742bd942ab,imsi-999707419773607,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:58:05.060,742bd942ab,imsi-999707419773607,ausf,AUTHENTICATION,OK,
2026-07-06T06:58:05.088,742bd942ab,imsi-999707419773607,amf,REGISTRATION,OK,
2026-07-06T06:58:05.185,742bd942ab,imsi-999707419773607,smf,PDU_SESSION,OK,10.45.0.187
2026-07-06T06:58:50.091,cbd8ce558a,imsi-999703186889393,amf,REGISTRATION_REQUEST,OK,
2026-07-06T06:58:50.112,cbd8ce558a,imsi-999703186889393,ausf,AUTHENTICATION,OK,
2026-07-06T06:58:50.146,cbd8ce558a,imsi-999703186889393,amf,REGISTRATION,OK,
2026-07-06T06:58:50.259,cbd8ce558a,imsi-999703186889393,smf,PDU_SESSION,OK,10.45.0.127
2026-07-06T07:00:04.188,fc8b4b8f96,imsi-999701453883889,amf,REGISTRATION_REQUEST,OK,
2026-07-06T07:00:04.207,fc8b4b8f96,imsi-999701453883889,ausf,AUTHENTICATION,OK,
2026-07-06T07:00:04.246,fc8b4b8f96,imsi-999701453883889,amf,REGISTRATION,OK,
2026-07-06T07:00:04.373,fc8b4b8f96,imsi-999701453883889,smf,PDU_SESSION,OK,10.45.0.172
2026-07-06T07:00:25.292,6f960bd2c1,imsi-999702848120742,amf,REGISTRATION_REQUEST,OK,
2026-07-06T07:00:25.320,6f960bd2c1,imsi-999702848120742,ausf,AUTHENTICATION,OK,
2026-07-06T07:00:25.343,6f960bd2c1,imsi-999702848120742,amf,REGISTRATION,OK,
