Jul  6 00:01:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000831@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:12:24 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000447@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:14:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002675@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:21:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001887@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:21:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000828@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:21:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003088@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:23:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000489@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:27:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001508@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:28:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000560@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:29:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004799@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:34:27 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001837@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:35:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000718@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:36:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000155@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:42:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001801@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:42:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003812@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:43:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004430@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:44:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002155@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:48:48 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004071@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:49:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003666@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:51:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000004@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:52:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000132@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:55:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002886@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:55:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003821@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:55:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004116@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:57:48 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002226@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 04:59:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002652@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:00:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003679@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:01:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002525@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:05:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002980@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:06:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000004@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:12:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001681@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:13:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004806@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:14:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003709@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:17:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000726@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:19:17 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004119@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:22:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003995@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:26:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000870@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:26:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002447@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:26:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002528@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:27:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001266@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:27:14 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003672@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:29:55 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001809@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:32:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004691@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:32:47 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000203@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:33:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004789@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:36:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004616@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:36:55 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003325@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:37:24 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001391@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:38:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001083@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:41:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002528@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:47:34 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004966@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:50:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004204@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:53:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002583@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:55:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003688@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:56:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001002@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:58:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003172@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:59:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003482@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 05:59:54 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003996@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:01:14 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002263@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:02:25 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004735@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:05:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004366@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:05:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000810@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:09:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000432@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:10:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001078@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:13:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002440@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:13:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000007@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:15:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001825@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:16:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003578@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:17:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001907@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:19:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001080@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:21:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000448@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:26:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004769@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:26:38 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000089@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:27:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001495@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:28:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001908@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:33:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000468@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:34:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001202@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:35:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001448@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:35:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004335@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:36:14 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000295@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:37:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003383@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:41:25 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001688@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:43:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003677@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:45:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001222@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:46:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002750@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:46:42 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003439@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:47:07 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003995@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:48:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000125@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:51:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003814@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:54:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000238@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 06:57:03 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004582@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:00:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001153@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:01:00 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000989@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:04:17 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003497@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:07:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004213@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:12:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002153@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:13:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001851@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:13:42 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000418@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:14:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000564@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:15:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002389@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:16:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000675@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:22:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002515@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:23:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004522@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:24:45 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003729@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:24:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002394@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:25:03 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000337@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:26:34 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002602@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:27:07 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002831@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:30:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004488@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:31:34 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001391@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:32:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001825@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:32:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002080@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:33:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002099@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:33:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002105@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:34:24 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000040@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:34:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004026@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:40:17 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001900@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:45:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002402@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:46:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001897@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:50:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003186@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 07:51:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004978@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
